date,transfers,mint_count,burn_count,mint_volume,burn_volume,p2p_volume,issuance_count,issuance_volume,redemption_count,redemption_volume,internal_count,internal_volume,transfer_count,transfer_volume,unique_senders,unique_receivers,active_addresses,new_addresses,zeroed_addresses,resurrected_addresses,holders_gt0,circulating_supply,mean_balance,median_balance,gini,top10_share,top100_share,unique_senders_ex_hub,unique_receivers_ex_hub,active_addresses_ex_hub,new_addresses_ex_hub,zeroed_addresses_ex_hub,resurrected_addresses_ex_hub,holders_gt0_ex_hub,circulating_supply_ex_hub,mean_balance_ex_hub,median_balance_ex_hub,gini_ex_hub,top10_share_ex_hub,top100_share_ex_hub,holders_ge1,holders_ge1_ex_hub,holders_ge100,holders_ge100_ex_hub,holders_ge1000,holders_ge1000_ex_hub,holders_ge10000,holders_ge10000_ex_hub,n_lt_1k,val_lt_1k,n_lt_1k_ex_hub,val_lt_1k_ex_hub,n_1k_10k,val_1k_10k,n_1k_10k_ex_hub,val_1k_10k_ex_hub,n_10k_100k,val_10k_100k,n_10k_100k_ex_hub,val_10k_100k_ex_hub,n_100k_1m,val_100k_1m,n_100k_1m_ex_hub,val_100k_1m_ex_hub,n_ge_1m,val_ge_1m,n_ge_1m_ex_hub,val_ge_1m_ex_hub,share_holders_lt10k,share_holders_lt10k_ex_hub
2026-01-08,96,0,0,0.0,0.0,3686546.25912865,6,426000.0,2,383117.0,0,0.0,88,2877429.25912865,33,35,42,11,6,0,499,67586168.0,135443.22244488978,1200.0,0.9560061556191658,0.6818692703980079,0.9898062153405197,26,28,34,10,5,0,493,67585715.85797384,137090.7015374723,1248.1582125888692,0.9554799150369543,0.6818738320387271,0.9898128370501817,423,420,357,356,269,269,113,113,230,37327.314449267906,224,36875.172423113494,156,521631.5281021879,156,521631.5281021879,73,2379730.757041986,73,2379730.757041986,18,6248833.585160825,18,6248833.585160825,22,58398644.81524573,22,58398644.81524573,0.7735470941883767,0.77079107505071
2026-01-09,83,0,0,0.0,0.0,6864499.451767102,9,2098000.0,4,174380.0,0,0.0,70,4592119.451767102,35,37,44,7,5,1,502,69509788.0,138465.71314741037,1219.5393631633883,0.9567923034656651,0.6920169754600313,0.9898877848673087,28,29,36,7,5,1,496,69509335.25797385,140139.7888265602,1256.7122522945042,0.9562785799551193,0.6920214828426215,0.9898942324012941,426,423,360,359,271,271,113,113,231,37513.994936335315,225,37061.252910180905,158,535383.9351474356,158,535383.9351474356,71,2330816.9194568098,71,2330816.9194568098,21,7354344.894028942,21,7354344.894028942,21,59251728.25643048,21,59251728.25643048,0.7749003984063745,0.7721774193548387
2026-01-10,106,0,0,0.0,0.0,28187510.8737455,11,2307000.0,4,535528.7667282459,0,0.0,91,25344982.107017253,37,45,47,8,0,1,511,71281259.23327175,139493.65799074707,1248.1582125888692,0.959210417444234,0.7117565671191339,0.9896381324348444,31,37,39,8,0,0,504,71279608.7662456,141427.79517112224,1282.950405944989,0.9586724745346418,0.7117730477194768,0.9896610473348231,433,429,367,365,279,278,114,114,232,37357.91540071981,226,36903.57337456539,165,561235.0134754316,164,560038.8884754316,72,2325917.453246421,72,2325917.453246421,22,7564745.583281257,22,7564745.583281257,20,60792003.26786792,20,60792003.26786792,0.776908023483366,0.7738095238095238
2026-01-11,35,0,0,0.0,0.0,912628.8732466219,6,229000.0,3,105883.0,0,0.0,26,577745.8732466219,21,22,27,6,1,0,516,71404376.23327175,138380.5740954879,1256.7122522945042,0.9595121098321568,0.7128217082860897,0.9893719709690232,19,19,24,6,1,0,509,71402723.00399883,140280.39882907431,1293.8382889654629,0.9589838698885442,0.7128382126666641,0.9893948784806054,436,432,370,368,282,281,116,116,234,37361.18573467892,228,36904.08146176094,166,560663.6692406095,165,559467.5442406095,75,2480917.4532464216,75,2480917.4532464216,21,7369745.583281257,21,7369745.583281257,20,60955688.34176878,20,60955688.34176878,0.7751937984496124,0.7721021611001965
2026-01-12,80,0,0,0.0,0.0,5459386.536493286,15,2162000.0,5,157919.0,0,0.0,60,3139467.536493285,35,44,49,12,5,1,524,73408457.23327175,140092.47563601477,1243.8204916825255,0.9587370453192345,0.7068752212157916,0.9889404743586014,29,38,42,12,4,1,518,73407981.72899884,141714.2504420827,1266.4437895525648,0.9582679365421939,0.7068798000392409,0.9889468802753714,442,439,374,373,284,284,121,121,240,38028.978437367696,234,37553.47416444974,163,551692.2021197935,163,551692.2021197935,78,2643272.127489041,78,2643272.127489041,23,8227745.583281258,23,8227745.583281258,20,61947718.3419443,20,61947718.3419443,0.7690839694656488,0.7664092664092664
2026-01-13,152,0,0,0.0,0.0,87076392.58243178,16,4079100.0,6,1702735.0,0,0.0,130,81294557.58243178,50,49,58,8,5,0,527,75784822.23327176,143804.2167614265,1246.9800516635278,0.9605409426361613,0.7214811267718468,0.989369937033783,44,42,51,8,5,0,521,75784338.69032113,145459.3832827661,1267.6212871049904,0.9600952119949913,0.7214857301914833,0.989376249721429,443,440,376,375,286,286,120,120,241,37933.625798961766,235,37450.08284832875,166,562904.4527827031,166,562904.4527827031,78,2513017.453246421,78,2513017.453246421,22,7627745.583281257,22,7627745.583281257,20,65043221.11816241,20,65043221.11816241,0.7722960151802657,0.7696737044145874
2026-01-14,153,0,0,0.0,0.0,27659944.756505013,16,4383000.0,11,3756686.0,0,0.0,126,19520258.756505013,45,53,62,18,5,2,542,76411136.23327175,140979.9561499479,1207.0816504766178,0.9587969969647205,0.6963914253632233,0.988810652084449,38,45,54,18,5,2,536,76410618.44250005,142557.12395988815,1247.5691321261984,0.9583448396252184,0.6963961444070013,0.9888173526849812,452,449,386,385,290,290,123,123,252,39304.4983725772,246,38786.707600871756,167,574765.2806777812,167,574765.2806777812,77,2431885.1097978116,77,2431885.1097978116,26,9787219.088214656,26,9787219.088214656,20,63577962.25620893,20,63577962.25620893,0.7730627306273062,0.7705223880597015
2026-01-15,155,0,0,0.0,0.0,17012345.73157383,11,497500.0,7,2029154.0,0,0.0,137,14485691.731573833,48,60,71,16,4,2,556,74879482.23327175,134675.327757683,1148.780059960152,0.9586714711255934,0.6851700349111478,0.9883585549340103,39,50,61,16,4,2,550,74878957.81885825,136143.55967065136,1239.8698290141497,0.9582300318443955,0.6851748334961237,0.9883654768982978,466,463,398,397,297,297,124,124,259,42039.07705291688,253,41514.662639414906,173,576517.28776299,173,576517.28776299,79,2543228.4926190884,79,2543228.4926190884,24,8967219.08821466,24,8967219.08821466,21,62750478.287622094,21,62750478.287622094,0.7769784172661871,0.7745454545454545
2026-01-16,89,0,0,0.0,0.0,7202768.977439856,9,2658001.0,4,1175020.0,0,0.0,76,3369747.977439856,38,45,49,7,2,1,562,76362463.23327175,135876.2690983483,1167.6721730336128,0.957895210450759,0.6804363701588029,0.9878819146515211,31,36,40,6,2,1,555,76360928.21885826,137587.25805199685,1246.9800516635278,0.9573891869705043,0.6804500483533982,0.987901773144774,472,468,403,401,302,301,128,128,260,41586.474514360394,254,41051.46010085843,174,578353.3208048728,173,577353.3208048728,81,2637326.7907242943,81,2637326.7907242943,25,8876726.537405096,25,8876726.537405096,22,64228470.10982314,22,64228470.10982314,0.7722419928825622,0.7693693693693694
2026-01-17,66,0,0,0.0,0.0,11808319.885853412,14,3693000.0,4,1539069.0,0,0.0,48,6576250.885853412,33,37,43,6,5,1,564,78516394.23327175,139213.46495260947,1167.6721730336128,0.9576599574841543,0.6810044760376046,0.9877399743452154,29,31,37,6,5,0,556,78514220.11885825,141212.6261130544,1247.5691321261984,0.9570854152249917,0.6810233335343073,0.9877673255653098,474,469,405,402,303,302,131,131,261,41435.34234708223,254,40261.22793358027,172,565546.0653101178,171,564546.0653101178,82,2691056.288366231,82,2691056.288366231,27,9483357.580311,27,9483357.580311,22,65734998.95693732,22,65734998.95693732,0.7677304964539007,0.7643884892086331
2026-01-18,108,0,0,0.0,0.0,32897447.13544835,16,4126000.0,2,1301834.0,0,0.0,90,27469613.13544835,36,44,48,8,1,3,574,81340560.23327175,141708.2930893236,1239.8698290141497,0.9584920679462771,0.6860124961480738,0.987671799531972,29,36,40,8,1,2,565,80891813.29601075,143171.35096639072,1265.266292000139,0.9585407923208543,0.689818147103662,0.9878179953268912,481,475,411,408,310,308,132,131,264,41113.64536866656,257,40265.200058737915,178,590526.102024821,177,589526.102024821,82,2661077.7624542573,82,2661077.7624542573,28,9780255.489157066,27,9333356.997205988,22,68267587.23426694,22,68267587.23426694,0.7700348432055749,0.768141592920354
2026-01-19,190,0,0,0.0,0.0,27210751.023687027,23,1417000.0,2,238995.0,0,0.0,165,25554756.023687027,62,72,81,17,3,1,589,82518565.23327175,140099.4316354359,1265.266292000139,0.9613986777663238,0.7076223251133874,0.9870692057088479,55,65,73,17,3,1,580,82261908.50595398,141830.87673440343,1282.950405944989,0.9613747760334331,0.7098301030927597,0.9873360278657883,497,491,427,423,322,319,135,134,267,42952.035481628096,261,42154.55011493862,187,614971.6088315769,185,606010.8588315769,86,2874837.285411581,86,2874837.285411581,28,9127877.369020758,27,8880978.87706968,21,69857926.9345262,21,69857926.9345262,0.7707979626485568,0.7689655172413793
2026-01-20,154,0,0,0.0,0.0,12490750.985048851,15,3492002.0,6,536230.0,0,0.0,133,8462518.985048851,65,64,77,7,5,3,594,85474337.23327175,143896.19062840362,1266.4437895525648,0.963010173617934,0.7221850118223108,0.9873790817718889,58,56,69,7,5,3,585,85225344.21677385,145684.34908850232,1394.867635316321,0.9629328222748543,0.72429493612025,0.9875513446723354,500,494,432,428,326,324,135,134,268,42205.68210452584,261,41111.15755769861,191,626250.15649134,190,625250.15649134,86,2887378.5127498102,86,2887378.5127498102,29,9926183.223257124,28,9679284.731306046,20,71992319.65866897,20,71992319.65866897,0.7727272727272727,0.770940170940171
2026-01-21,115,0,0,0.0,0.0,9607629.556802338,15,1082000.0,4,214300.0,0,0.0,96,8311329.556802338,46,48,58,13,7,2,602,86342037.23327175,143425.31101872382,1269.8419050147527,0.9612896008596727,0.7041337846718732,0.9870023081700937,36,38,47,13,6,2,594,85921289.64256875,144648.63576190025,1433.457560783201,0.961391548439568,0.7075818543489663,0.9871649572292727,508,503,437,434,331,329,136,135,271,42298.179136900355,265,41472.25508850029,195,638750.15649134,194,637750.15649134,86,2903551.732549588,86,2903551.732549588,29,10495143.772612764,28,10076222.10595817,21,72262293.39248115,21,72262293.39248115,0.7740863787375415,0.7727272727272727
2026-01-22,170,0,0,0.0,0.0,20458499.40768113,21,4244629.766728246,8,2633887.0,0,0.0,141,13579982.640952883,56,62,74,15,4,2,615,87952780.0,143012.65040650408,1293.8382889654629,0.9604250956825283,0.6944915484708649,0.9859920953627025,50,54,66,15,4,1,606,87585594.54720357,144530.684071293,1491.2155422163128,0.9604219612106876,0.6974030682819354,0.986188654458184,520,514,447,443,339,337,144,143,276,43938.045052307185,269,42578.80100390712,195,635822.0805010579,194,634822.0805010579,93,3081563.3102672724,93,3081563.3102672724,29,10643046.25052431,28,10278220.04177627,22,73548410.31365505,22,73548410.31365505,0.7658536585365854,0.764026402640264
2026-01-23,161,0,0,0.0,0.0,18391536.87769598,25,4881200.0,4,516642.0,0,0.0,132,12993694.877695983,53,51,64,7,7,0,615,92317338.0,150109.49268292682,1293.8382889654629,0.9639965400730999,0.7214352034933034,0.986929123599015,48,46,58,7,5,0,608,92315498.21595159,151834.70101307827,1491.2155422163128,0.9636068415680293,0.7214495811980767,0.9869487924140417,519,515,446,444,339,338,143,143,276,43607.23578919873,270,42767.45174079866,196,644075.5015014671,195,643075.5015014671,96,3149977.052008666,96,3149977.052008666,25,9412752.745572865,25,9412752.745572865,22,79066925.4651278,22,79066925.4651278,0.767479674796748,0.7648026315789473
2026-01-24,131,0,0,0.0,0.0,33212698.774713434,10,934000.0,6,2250395.0,0,0.0,115,30028303.774713434,31,42,46,8,2,4,625,91000943.0,145601.5088,1500.0,0.951781989853072,0.6035266198667282,0.9850382581947964,26,35,39,8,2,3,617,88996088.0146845,144240.0129897642,1508.1189314013327,0.9521179672809686,0.6171225194377998,0.9849929260869438,529,524,457,454,348,346,150,149,277,43845.315978341925,271,42991.808407348144,198,649750.3816251585,197,645750.3816251585,94,3077785.6190877114,94,3077785.6190877114,29,12019766.26732834,29,12019766.26732834,27,75209795.41598044,26,73209793.93823592,0.76,0.7585089141004863
2026-01-25,85,0,0,0.0,0.0,8898206.735535422,11,2432855.0,5,3017999.0,0,0.0,69,3447352.7355354233,33,34,43,8,2,3,634,90415799.0,142611.67034700315,1500.0,0.9533978925260671,0.6164133705417091,0.9842999516416736,30,29,38,8,2,2,625,88410485.64558594,141456.7770329375,1508.1189314013327,0.9536606257374005,0.6303947493003029,0.9842434097952013,534,528,463,459,352,350,153,152,282,44460.285504347296,275,43148.40883480172,199,667694.5353941028,198,663694.5353941028,98,3204594.3856809926,98,3204594.3856809926,27,9722256.974008244,27,9722256.974008244,28,76776792.8194123,27,74776791.3416678,0.7586750788643533,0.7568
2026-01-26,206,0,0,0.0,0.0,50977731.08424549,14,2707000.0,4,448768.0000000031,0,0.0,188,47821963.08424548,65,70,84,20,4,1,651,92674031.0,142356.42242703534,1508.1189314013327,0.9532076366085008,0.6133025175067017,0.982983938403479,56,61,74,20,4,1,642,92168689.92142901,143564.93757231932,1538.696761378415,0.9532463930691625,0.6166651231372183,0.9832122578563208,548,542,476,472,363,361,160,159,288,45106.21490551479,281,43765.136334521005,203,681317.1934115768,202,677317.1934115768,104,3465718.402205871,104,3465718.402205871,29,10851877.047352253,28,10351877.047352253,27,77630012.14212479,27,77630012.14212479,0.7542242703533026,0.7523364485981309
2026-01-27,201,0,0,0.0,0.0,42707781.49739926,21,3594000.0,7,430070.0,0,0.0,173,38683711.49739926,61,63,77,11,13,1,650,95837961.0,147443.0169230769,1500.5,0.9552681286622896,0.6357330817103445,0.9841637057351368,55,56,70,11,12,1,642,95832756.26232174,149272.20601607749,1536.9702572506694,0.9547647161316981,0.6357676087765872,0.9842171562892125,545,540,474,471,361,360,156,156,289,44557.142123138736,282,43352.40444488844,205,691698.4515607693,204,687698.4515607693,101,3389369.246576832,101,3389369.246576832,29,11263374.779935053,29,11263374.779935053,26,80448961.37980421,26,80448961.37980421,0.76,0.7570093457943925
2026-01-28,148,0,0,0.0,0.0,45178814.466946684,24,6571000.0,8,3775192.0,0,0.0,116,34832622.466946684,52,59,72,16,1,1,666,98633769.0,148098.75225225225,1562.8135974939796,0.9536453281571614,0.6290027591813804,0.9827748547206269,47,52,65,15,1,1,657,98608298.01232177,150088.73365650192,1627.5838751097165,0.9531701577031677,0.629165233555765,0.9830287100930412,558,552,487,483,376,374,164,163,290,44661.89557584943,283,43190.907897599136,212,715053.3358231394,211,711053.3358231394,107,3555343.628094069,106,3535343.628094069,28,10414463.62566575,28,10414463.62566575,29,83904246.51484118,29,83904246.51484118,0.7537537537537538,0.7519025875190258
2026-01-29,136,0,0,0.0,0.0,10017073.924037896,22,2707600.0,3,794207.0,0,0.0,111,6515266.924037895,52,46,62,3,6,1,664,100547162.0,151426.4487951807,1544.2852372180819,0.9559074077185973,0.6380522899653427,0.9837368261022108,47,39,55,3,6,1,655,100519467.66232175,153464.83612568205,1562.421581591736,0.9554794178771081,0.6382280811427695,0.984007857579816,555,549,484,480,374,370,161,160,290,43345.5819777883,285,43291.69666701746,213,719483.2528254505,210,711842.800457971,107,3524114.8524357583,106,3504114.8524357583,25,9242537.683762435,25,9242537.683762435,29,87017680.62899858,29,87017680.62899858,0.7575301204819277,0.7557251908396947
2026-01-30,165,0,0,0.0,0.0,32145250.308470443,27,9789150.000000004,3,870000.0,0,0.0,135,21486100.30847044,58,60,73,7,4,1,668,109466312.0,163871.72455089822,1521.9665440341919,0.9558953538840583,0.628306763940553,0.9845989526818646,51,51,64,7,4,0,658,108979346.41376588,165622.10701180223,1538.696761378415,0.9559077895720951,0.6311143029991514,0.9850189809128447,556,549,484,479,374,369,162,160,294,43400.10428119342,289,43346.218970422575,212,706538.3799059219,209,700332.2275384425,105,3453101.8190340986,104,3433101.8190340986,26,9611513.77816958,25,9150808.229613695,31,95651757.91860922,31,95651757.91860922,0.7574850299401198,0.756838905775076
2026-01-31,128,0,0,0.0,0.0,45783174.337454386,14,594995.0,3,156500.0,0,0.0,111,45031679.337454386,53,51,63,7,4,0,671,109904806.99999999,163792.55886736212,1505.0,0.9573964053406515,0.6408565544326619,0.985229999523746,46,44,55,7,2,0,663,109879643.46232173,165730.9856143616,1535.8141566670508,0.9570192430669396,0.6410033169952776,0.9854556270506798,557,552,487,484,373,370,159,158,298,44924.495866988655,293,44870.61055621782,214,722630.4624373423,212,717520.8100698628,104,3342612.9798482936,103,3322612.9798482936,25,9488089.46685839,25,9488089.46685839,30,96306549.594989,30,96306549.594989,0.7630402384500745,0.7616892911010558
2026-02-01,192,0,0,0.0,0.0,94822505.019064,15,3477350.0,5,709495.0,0,0.0,172,90635660.019064,65,60,78,8,9,2,672,112672662.0,167667.6517857143,1521.9665440341919,0.9559537065129371,0.6131406158811328,0.9855795881480973,59,52,70,8,9,1,663,106298849.48134305,160330.08971544955,1535.8141566670508,0.9563973256911471,0.6256093477695264,0.985378186296391,558,552,488,484,374,370,160,157,298,44932.48870998625,293,44878.60339921542,214,716092.819146659,213,713145.5705457426,103,3232214.484879439,102,3212214.484879439,26,10731489.273777645,25,9953723.264462277,31,97947932.93348628,30,92374887.55805637,0.7619047619047619,0.7631975867269984
2026-02-02,207,0,0,0.0,0.0,65292929.9841405,27,4400000.0,8,2753000.0,0,0.0,172,58139929.9841405,68,69,81,11,5,1,679,114319662.0,168364.74521354935,1500.0,0.9626700935221119,0.6917173234663084,0.9867892164753198,60,61,72,11,5,0,669,101118184.57339647,151148.25795724435,1500.0,0.9612528815815394,0.6846312911090254,0.9857415050894464,562,555,491,486,374,369,157,154,305,47640.06112020891,300,47586.175809438064,217,717517.4292143417,215,709736.5333514919,104,3144365.2427348355,103,3124365.2427348355,25,9389749.296799706,24,8789749.296799706,28,101020389.9701309,27,88446747.324701,0.7687776141384389,0.7698056801195815
2026-02-03,208,0,0,0.0,0.0,31033810.377035175,30,5182000.0,8,1240153.81533098,0,0.0,170,24611656.561704192,68,72,85,22,10,0,691,118261508.18466903,171145.45323396387,1501.0,0.9612162048452784,0.6796260487514479,0.9862390722495082,59,65,75,22,9,0,682,105491286.5428655,154679.3057813277,1503.0,0.9596920797023235,0.6706934697763512,0.985239210921926,574,568,500,496,381,377,162,159,310,48706.24178157386,305,48652.35647080302,219,723810.9605050243,218,720353.0146421746,105,3225383.3328507235,104,3205383.3328507235,27,9795117.057322811,26,9395117.057322811,30,104468490.59220889,29,92121780.78157899,0.7655571635311144,0.7668621700879765
2026-02-04,231,0,0,0.0,0.0,37030918.83790898,26,5745000.0,4,1732500.0,0,0.0,201,29553418.837908987,70,72,83,12,6,1,698,122274008.18466902,175177.66215568627,1477.2392853413535,0.9639444708146006,0.6961416491178579,0.9869684790842354,59,62,71,12,5,1,690,110818729.65368702,160606.85457056088,1491.2155422163128,0.9626410680766418,0.6896032300397941,0.9860483602219992,580,575,503,500,381,378,159,157,317,49758.100539956795,312,49704.21522918595,222,737414.711345307,221,733521.9067129783,103,3138627.6231577224,102,3118627.623157723,28,10453991.620350808,28,10453991.620350808,28,107894216.12927522,27,96462884.28823632,0.7722063037249284,0.7724637681159421
2026-02-05,189,0,0,0.0,0.0,17564427.937621232,27,3691050.0,2,833000.0,0,0.0,160,13040377.93762123,70,71,84,10,4,2,706,125132058.18466902,177240.8756156785,1491.2155422163128,0.9650081750485449,0.7057043182553658,0.986602127835188,59,59,72,10,4,2,698,113676720.20368701,162860.63066430803,1500.0,0.963839079629864,0.699583087364186,0.9856723772007618,586,581,511,508,386,383,163,161,320,50969.163564110175,315,50915.27825333934,223,744687.9718049509,222,740735.7171726222,109,3483367.825578144,108,3463367.825578144,25,8844710.317238785,25,8844710.317238785,29,112008322.90648304,28,100576991.06544413,0.7691218130311614,0.7693409742120344
2026-02-06,207,0,0,0.0,0.0,34191169.629578255,41,5822000.0,3,1054999.0,0,0.0,163,27314170.629578255,63,71,81,13,3,1,717,129899059.18466902,181170.23596188147,1505.0,0.9639876940328609,0.6927309669058559,0.9858638705280431,56,63,73,13,3,1,709,118443042.52686985,167056.47747090246,1508.1189314013327,0.9627759929293442,0.6868717334674014,0.9849410966669712,597,592,521,518,395,392,171,169,322,51546.2923114859,317,51492.40700071506,224,742044.8407683508,223,737413.9093188616,114,3630086.1218669773,113,3610086.121866978,27,9727976.896586841,27,9727976.896586841,30,115747405.03313535,29,104316073.19209646,0.7615062761506276,0.7616361071932299
2026-02-07,129,0,0,0.0,0.0,40869982.65718683,16,2926000.0,5,1729043.0,0,0.0,108,36214939.65718683,50,49,62,10,6,3,724,131096016.18466903,181071.84555893514,1500.0,0.9635389110385086,0.6804694563029127,0.9862042760837448,43,42,54,10,6,2,715,119662074.02686986,167359.54409352428,1501.0,0.9624017285439764,0.6787391723447981,0.985317698894133,601,595,524,520,396,393,169,167,328,52345.62308078691,322,52169.23777001607,227,753677.4283773366,226,749043.4969278474,113,3545487.4318993483,112,3525487.4318993483,24,8396203.738034865,24,8396203.738034865,32,118348301.96327668,31,106939170.12223779,0.7665745856353591,0.7664335664335664
2026-02-08,106,0,0,0.0,0.0,33842096.043805175,8,288500.0,3,119489.0,0,0.0,95,33434107.043805175,39,42,53,7,7,1,725,131265027.18466902,181055.2099098883,1472.047486250081,0.9651828510313021,0.7045070591154268,0.9859676716535891,30,34,43,7,6,1,717,119841067.28952713,167142.35326293882,1482.4310844326258,0.9640930180571113,0.7000047415493624,0.9850696996117995,602,597,524,521,395,392,170,168,330,53003.431832499264,325,52949.54652172843,225,741230.0092107308,224,736555.8404185285,115,3749758.138540118,114,3729758.1385401175,24,8514064.302329779,24,8514064.302329779,31,118206971.30275589,30,106807739.461717,0.7655172413793103,0.7656903765690377
2026-02-09,115,0,0,0.0,0.0,13165158.980266742,13,448010.0,4,836624.0,0,0.0,98,11880524.980266742,44,44,55,12,3,0,734,130876413.18466902,178305.740033609,1477.2392853413535,0.9655112920017734,0.7065293540713216,0.9855777423790223,39,39,49,12,3,0,726,124452436.33652712,171422.08861780594,1491.2155422163128,0.9655013723387608,0.7140897145528956,0.985259392268597,607,602,528,525,400,397,173,171,334,51882.06933380256,329,51828.18402303172,227,742550.5956551002,226,737859.473862898,119,3882197.6047582924,118,3862197.604758292,24,9011922.208208052,24,9011922.208208052,30,117187860.70671378,29,110788628.86567487,0.7643051771117166,0.7644628099173554
2026-02-10,183,0,0,0.0,0.0,18464393.559549656,21,3435000.0,9,2010300.0,0,0.0,153,13019093.559549654,64,69,80,11,4,1,742,132301113.18466903,178303.38704133293,1282.950405944989,0.965563652748191,0.6896226028041883,0.9858366473345463,55,59,69,11,4,0,733,125883321.65767577,171737.13732288647,1472.047486250081,0.9655639841015757,0.7048487430914795,0.985537362377635,618,612,536,532,403,400,173,171,339,54701.891631389684,333,54381.337469236685,230,750071.4684263195,229,745132.3366341172,118,3713882.0702607213,117,3693882.0702607213,25,8938591.830540318,25,8938591.830540318,30,118843865.92381027,29,112451334.08277138,0.7668463611859838,0.7667121418826739
2026-02-11,220,0,0,0.0,0.0,51953533.024615206,20,2291000.0,3,2053530.0,0,0.0,197,47609003.024615206,63,65,77,7,5,2,746,132538583.18466902,177665.66110545443,1477.2392853413535,0.9634602253191566,0.6623930173015243,0.9857945802512844,52,52,64,7,5,1,736,125184460.49531725,170087.58219472453,1491.2155422163128,0.9640152671153563,0.6812626320024953,0.985610100022816,617,610,535,530,407,403,173,170,339,52373.112123154715,333,51943.96562458067,234,763575.0485303376,233,757606.7719388179,117,3614138.755495827,116,3594138.755495827,25,9377416.059550028,24,8442222.634327244,31,118731080.20896968,30,112338548.36793077,0.7680965147453083,0.7690217391304348
2026-02-12,143,0,0,0.0,0.0,14522359.294354366,21,3800000.0,7,1495554.0,0,0.0,115,9226805.294354366,46,53,62,13,4,0,755,134843029.18466902,178600.03865519076,1482.4310844326258,0.9641026257813692,0.6595005898870113,0.9860504149778995,41,47,55,13,3,0,746,127025692.85592544,170275.7276889081,1491.2155422163128,0.9647733532690049,0.6803341777930689,0.9857937454293607,624,618,540,536,412,408,175,172,343,52896.32844393846,338,52817.181945364406,237,776266.8441432596,236,770090.7675517399,119,3504884.051476576,118,3484884.051476576,24,8163222.634327242,24,8163222.634327242,32,122345759.326278,30,114554678.22062454,0.7682119205298014,0.7694369973190348
2026-02-13,85,0,0,0.0,0.0,10156020.979703924,15,1975000.0,4,1496000.0,0,0.0,66,6685020.979703925,36,36,44,3,2,2,758,135322029.18466902,178525.10446526256,1491.2155422163128,0.9620065983139394,0.6390846494814687,0.9857581128097609,32,32,40,3,2,2,749,127504692.85592547,170233.23478761746,1500.0,0.9626190873376184,0.6585882662513551,0.9855038559224522,627,621,542,538,414,410,176,173,344,52844.18562333001,339,52765.03912475596,238,770479.0969524153,237,764303.0203608954,116,3300530.0602402617,115,3280530.060240262,26,9279241.417147156,26,9279241.417147156,34,121918934.42470586,32,114127853.31905237,0.7678100263852242,0.7690253671562083
2026-02-14,120,0,0,0.0,0.0,42013446.75192391,7,198500.0,3,728505.0,0,0.0,110,41086441.75192391,43,45,53,5,4,1,760,134792024.18466902,177357.926558775,1275.4865037416507,0.9670898215957797,0.6913123271840276,0.9866809159652428,35,35,43,5,3,0,751,128372365.25241053,170935.24001652535,1293.8382889654629,0.967132815816591,0.7057988283944576,0.9864114118994439,623,617,539,535,411,408,170,168,349,52913.839789617574,343,51970.82516155925,241,784811.9519748257,240,778627.8753833058,114,3277480.27045479,113,3257480.27045479,25,8338672.284606945,25,8338672.284606945,31,122338145.83784285,30,115945613.99680394,0.7763157894736842,0.7762982689747004
2026-02-15,78,0,0,0.0,0.0,2828441.928559171,9,1209000.0,0,0.0,0,0.0,69,1619441.9285591708,28,29,36,5,6,2,761,136001024.18466902,178713.5666027188,1309.9108180120184,0.9664495991222669,0.6870612860257865,0.9864361443445206,23,23,30,5,5,2,753,129582227.72054003,172087.95182010627,1467.607585572017,0.9665036075188681,0.7011973574148366,0.986164859477872,624,619,541,538,414,411,172,170,347,52177.952198173414,342,52098.80569959936,242,786217.6634234767,241,780032.186831957,114,3274561.574736202,113,3254561.574736202,27,9292270.5042748,27,9292270.5042748,31,122595796.49003637,30,116203264.64899747,0.7739816031537451,0.7742363877822045
2026-02-16,179,0,1,0.0,56961308.81533098,100744554.41272432,23,1965528.0,3,215515.0,0,0.0,152,98563511.41272432,41,47,52,7,2,2,768,137751037.18466902,179363.3296675378,1500.0,0.96105723451669,0.615997159638645,0.9853418473181627,34,39,44,7,2,1,759,129478048.69184422,170590.3144820082,1500.0,0.9616915880630752,0.6359773837594959,0.9850697558793706,632,626,549,545,422,418,178,175,346,52178.448546351545,341,52099.3020477775,244,789455.6634234767,243,783212.186831957,116,3404201.608111036,115,3384201.608111036,27,9745800.853180196,27,9745800.853180196,35,123759400.61140795,33,115512734.74167322,0.7682291666666666,0.769433465085639
2026-02-17,162,0,0,0.0,0.0,32196762.831696596,20,763300.0,3,1811030.0,0,0.0,139,29622432.831696596,43,45,52,8,5,1,772,136703307.18466902,177076.8227780687,1500.0,0.9616023296960823,0.6296798723457793,0.9846465506751931,36,37,44,8,5,1,763,128820123.72381435,168833.71392374096,1500.0,0.9621875597213178,0.6487354740843898,0.9843799291077996,636,630,554,550,427,423,180,177,345,52463.13576045446,340,52383.989261880415,247,801570.92907313,246,795253.8524816103,118,3612406.875522331,117,3592406.875522331,27,8642270.890620543,27,8642270.890620543,35,123594595.35369255,33,115737808.11592798,0.7668393782383419,0.7680209698558322
